date,avg,min,max,open,close
12.04.2017,1964.57,1942.58,1986.56,1985.69,1947.88
13.04.2017,1935.74,1916.67,1954.81,1954.39,1944.70
14.04.2017,1928.68,1913.71,1943.65,1943.65,1916.29
17.04.2017,1923.705,1902.48,1944.93,1917.13,1942.72
18.04.2017,1931.98,1914.44,1949.52,1944.28,1920.29
19.04.2017,1922.08,1911.35,1932.81,1920.19,1916.50
20.04.2017,1916.485,1900.72,1932.25,1912.70,1932.17
21.04.2017,1944.125,1932.82,1955.43,1932.82,1944.72
24.04.2017,1967.035,1954.31,1979.76,1954.31,1979.57
25.04.2017,1985.705,1969.04,2002.37,1983.23,1998.41
26.04.2017,2012.8,1994.52,2031.08,2000.80,2026.92
27.04.2017,2014.92,2005.35,2024.49,2024.49,2011.67
28.04.2017,2021.04,2011.02,2031.06,2021.74,2016.71
02.05.2017,2032.395,2020.55,2044.24,2022.19,2026.85
03.05.2017,2009.99,1992.33,2027.65,2024.40,1993.66
04.05.2017,2002.525,1989.44,2015.61,1994.16,1998.87
05.05.2017,1992.69,1982.97,2002.41,1989.88,2002.41
10.05.2017,2016.805,2005.40,2028.21,2012.84,2028.21
11.05.2017,2010.195,1991.81,2028.58,2028.26,2002.54
12.05.2017,1993.93,1983.83,2004.03,2003.92,1994.58
15.05.2017,1996.085,1984.06,2008.11,1995.60,2003.12
16.05.2017,1994.73,1987.21,2002.25,2000.20,1992.94
17.05.2017,1991.265,1982.97,1999.56,1989.02,1994.35
18.05.2017,1979.025,1961.20,1996.85,1989.05,1967.66
19.05.2017,1965.675,1954.32,1977.03,1969.73,1962.40
22.05.2017,1954.22,1941.78,1966.66,1966.66,1950.51
23.05.2017,1955.845,1945.50,1966.19,1950.27,1960.16
24.05.2017,1951.47,1936.99,1965.95,1958.22,1951.98
25.05.2017,1950.46,1939.97,1960.95,1955.83,1947.26
26.05.2017,1937.895,1930.76,1945.03,1944.16,1934.25
29.05.2017,1938.635,1931.45,1945.82,1934.66,1940.77
30.05.2017,1933.51,1927.28,1939.74,1938.06,1932.91
31.05.2017,1915.02,1893.39,1936.65,1934.03,1900.38
01.06.2017,1883.71,1862.60,1904.82,1900.89,1869.66
02.06.2017,1865.77,1849.57,1881.97,1868.75,1881.87
05.06.2017,1882.895,1871.29,1894.50,1882.83,1877.69
06.06.2017,1875.41,1867.88,1882.94,1877.36,1870.04
07.06.2017,1878.71,1867.97,1889.45,1870.69,1868.42
08.06.2017,1863.04,1851.63,1874.45,1869.49,1874.21
09.06.2017,1877.61,1866.30,1888.92,1873.26,1883.34
13.06.2017,1864.275,1857.26,1871.29,1871.07,1861.27
14.06.2017,1848.405,1834.51,1862.30,1861.50,1838.32
15.06.2017,1803.99,1774.56,1833.42,1833.42,1817.82
16.06.2017,1822.575,1811.45,1833.70,1818.87,1822.91
19.06.2017,1835.905,1820.11,1851.70,1820.83,1849.78
20.06.2017,1858.63,1846.70,1870.56,1850.38,1857.96
21.06.2017,1852.545,1844.06,1861.03,1858.24,1850.81
22.06.2017,1849.72,1836.02,1863.42,1842.62,1860.05
23.06.2017,1863.29,1850.22,1876.36,1859.63,1867.46
26.06.2017,1868.57,1857.03,1880.11,1870.33,1860.39
27.06.2017,1866.915,1849.42,1884.41,1857.24,1878.94
28.06.2017,1879.265,1864.88,1893.65,1877.04,1891.98
29.06.2017,1889.965,1877.13,1902.80,1896.12,1881.04
30.06.2017,1886.775,1877.57,1895.98,1879.16,1879.50
03.07.2017,1892.285,1881.98,1902.59,1886.72,1902.59
04.07.2017,1909.2,1899.17,1919.23,1902.64,1917.40
05.07.2017,1918.42,1912.31,1924.53,1917.36,1921.38
06.07.2017,1920.695,1911.96,1929.43,1920.59,1923.22
07.07.2017,1906.08,1897.87,1914.29,1906.72,1912.48
12.07.2017,1946.785,1938.36,1955.21,1938.36,1954.39
17.07.2017,1961.02,1949.55,1972.49,1963.29,1959.11
18.07.2017,1955.835,1944.81,1966.86,1956.56,1947.71
19.07.2017,1938.795,1925.70,1951.89,1929.67,1951.89
20.07.2017,1950.355,1941.38,1959.33,1952.10,1946.51
21.07.2017,1933.595,1921.00,1946.19,1946.19,1925.13
24.07.2017,1924.425,1914.60,1934.25,1921.52,1931.75
25.07.2017,1924.745,1913.24,1936.25,1931.92,1923.73
26.07.2017,1931.23,1923.90,1938.56,1928.13,1933.10
27.07.2017,1940.12,1935.12,1945.12,1935.12,1945.12
28.07.2017,1922.525,1904.26,1940.79,1940.79,1916.75
31.07.2017,1917.415,1904.56,1930.27,1917.34,1919.53
01.08.2017,1936.695,1924.77,1948.62,1924.77,1940.14
02.08.2017,1953.87,1940.77,1966.97,1940.95,1965.48
03.08.2017,1968.87,1961.38,1976.36,1965.56,1965.29
04.08.2017,1956.515,1950.57,1962.46,1962.46,1953.49
07.08.2017,1962.29,1953.62,1970.96,1953.62,1970.37
08.08.2017,1979.76,1969.75,1989.77,1970.30,1989.61
09.08.2017,1980.515,1973.08,1987.95,1985.31,1975.91
10.08.2017,1971.395,1959.05,1983.74,1977.15,1960.23
11.08.2017,1943.625,1933.69,1953.56,1953.56,1944.83
14.08.2017,1953.525,1946.67,1960.38,1947.69,1951.75
15.08.2017,1945.59,1938.58,1952.60,1950.42,1950.28
16.08.2017,1949.345,1941.07,1957.62,1952.11,1942.88
17.08.2017,1942.45,1936.95,1947.95,1941.55,1941.52
18.08.2017,1929.425,1921.34,1937.51,1937.51,1930.71
21.08.2017,1938.015,1932.25,1943.78,1932.25,1937.66
22.08.2017,1943.59,1938.90,1948.28,1939.95,1947.40
23.08.2017,1951.44,1944.30,1958.58,1947.77,1958.52
24.08.2017,1966.165,1958.83,1973.50,1958.83,1973.50
25.08.2017,1977.59,1973.39,1981.79,1973.44,1979.14
28.08.2017,1979.995,1972.76,1987.23,1978.79,1987.15
29.08.2017,1978.115,1967.11,1989.12,1986.10,1989.12
30.08.2017,1999.035,1988.78,2009.29,1993.00,2008.88
31.08.2017,2016.26,2001.66,2030.86,2006.07,2022.22
01.09.2017,2019.43,2008.49,2030.37,2021.93,2010.98
04.09.2017,2006.065,1999.84,2012.29,2005.08,2003.32
05.09.2017,2004.985,1995.94,2014.03,2005.23,2004.02
06.09.2017,2004.155,1992.68,2015.63,2001.97,2014.60
07.09.2017,2017.77,2010.17,2025.37,2017.52,2010.17
08.09.2017,2024.015,2010.55,2037.48,2010.55,2032.75
11.09.2017,2040.995,2032.92,2049.07,2038.78,2044.13
12.09.2017,2052.015,2044.07,2059.96,2045.85,2058.80
13.09.2017,2063.575,2054.19,2072.96,2059.40,2054.19
14.09.2017,2046.075,2036.22,2055.93,2054.66,2052.25
15.09.2017,2051.44,2041.28,2061.60,2051.47,2053.81
18.09.2017,2058.175,2053.60,2062.75,2055.41,2059.08
19.09.2017,2052.885,2046.61,2059.16,2057.36,2048.99
20.09.2017,2051.155,2044.23,2058.08,2048.86,2057.53
21.09.2017,2059.045,2051.68,2066.41,2056.27,2060.24
22.09.2017,2052.68,2046.35,2059.01,2059.01,2051.63
25.09.2017,2058.415,2046.01,2070.82,2050.52,2069.11
26.09.2017,2078.57,2070.49,2086.65,2071.62,2071.13
27.09.2017,2075.465,2065.79,2085.14,2072.27,2081.12
28.09.2017,2076.465,2068.54,2084.39,2080.73,2071.64
29.09.2017,2072.835,2068.39,2077.28,2071.33,2077.19
02.10.2017,2078.075,2072.72,2083.43,2077.16,2075.72
03.10.2017,2078.43,2072.83,2084.03,2076.53,2076.81
04.10.2017,2074.39,2068.73,2080.05,2076.50,2077.09
05.10.2017,2079.915,2071.19,2088.64,2076.78,2088.32
06.10.2017,2096.22,2089.39,2103.05,2089.39,2093.86
09.10.2017,2093.515,2086.74,2100.29,2094.16,2096.29
10.10.2017,2090.42,2084.49,2096.35,2096.35,2086.91
11.10.2017,2095.18,2087.07,2103.29,2087.47,2101.07
12.10.2017,2096.095,2090.86,2101.33,2101.33,2094.96
13.10.2017,2099.02,2092.40,2105.64,2094.94,2098.77
16.10.2017,2102.23,2098.07,2106.39,2102.25,2106.39
17.10.2017,2096.45,2086.41,2106.49,2105.74,2092.57
18.10.2017,2093.9,2086.45,2101.35,2091.40,2094.40
19.10.2017,2085.63,2071.60,2099.66,2094.56,2072.73
20.10.2017,2073.775,2067.91,2079.64,2076.29,2071.83
23.10.2017,2069.51,2060.43,2078.59,2073.55,2063.81
24.10.2017,2061.95,2057.69,2066.21,2064.07,2061.79
25.10.2017,2061.11,2048.78,2073.44,2063.20,2049.48
26.10.2017,2045.895,2038.26,2053.53,2049.66,2046.69
27.10.2017,2059.555,2050.35,2068.76,2050.35,2068.76
30.10.2017,2070.85,2064.74,2076.96,2069.45,2065.25
31.10.2017,2071.795,2064.31,2079.28,2066.10,2064.31
01.11.2017,2079.045,2068.26,2089.83,2070.68,2082.73
02.11.2017,2073.11,2065.69,2080.53,2080.53,2073.04
03.11.2017,2084.605,2073.17,2096.04,2073.17,2081.15
07.11.2017,2124.165,2092.78,2155.55,2092.78,2155.55
08.11.2017,2161.7,2144.98,2178.42,2155.21,2163.01
09.11.2017,2170.045,2156.48,2183.61,2162.00,2183.61
10.11.2017,2178.62,2166.68,2190.56,2184.64,2169.26
13.11.2017,2179.67,2167.63,2191.71,2169.85,2167.63
14.11.2017,2175.835,2166.11,2185.56,2166.11,2166.83
15.11.2017,2147.08,2131.75,2162.41,2159.83,2131.75
16.11.2017,2130.015,2112.20,2147.83,2135.18,2132.65
17.11.2017,2133.69,2127.95,2139.43,2135.58,2131.91
20.11.2017,2131.835,2123.76,2139.91,2132.40,2130.39
21.11.2017,2144.16,2132.50,2155.82,2132.50,2155.82
22.11.2017,2159.655,2151.30,2168.01,2158.33,2160.16
23.11.2017,2151.85,2143.06,2160.64,2159.88,2148.56
24.11.2017,2154.115,2144.62,2163.61,2148.59,2161.17
27.11.2017,2151.72,2139.12,2164.32,2159.02,2145.87
28.11.2017,2137.755,2126.06,2149.45,2144.53,2149.45
29.11.2017,2135.56,2120.24,2150.88,2148.95,2124.08
30.11.2017,2107.69,2092.20,2123.18,2121.93,2100.62
01.12.2017,2100.61,2091.89,2109.33,2102.54,2105.99
04.12.2017,2105.225,2087.37,2123.08,2104.90,2119.42
05.12.2017,2108.735,2099.77,2117.70,2117.70,2113.69
06.12.2017,2114.53,2102.90,2126.16,2110.80,2124.12
07.12.2017,2110.85,2100.87,2120.83,2120.80,2103.15
08.12.2017,2108.0,2097.29,2118.71,2106.38,2104.99
11.12.2017,2126.61,2104.62,2148.60,2104.62,2148.60
12.12.2017,2151.405,2142.06,2160.75,2151.96,2160.75
13.12.2017,2142.675,2127.10,2158.25,2152.39,2131.94
14.12.2017,2140.075,2127.74,2152.41,2132.54,2152.41
15.12.2017,2143.54,2135.85,2151.23,2151.23,2143.99
18.12.2017,2138.985,2122.05,2155.92,2144.92,2134.58
19.12.2017,2126.13,2112.99,2139.27,2133.93,2118.16
20.12.2017,2111.25,2101.93,2120.57,2116.97,2102.97
21.12.2017,2092.955,2082.29,2103.62,2101.23,2093.38
22.12.2017,2099.52,2089.60,2109.44,2095.56,2102.94
25.12.2017,2108.22,2100.76,2115.68,2109.38,2105.06
26.12.2017,2097.045,2086.61,2107.48,2105.51,2097.03
27.12.2017,2100.34,2091.94,2108.74,2099.09,2106.17
28.12.2017,2097.46,2088.67,2106.25,2105.98,2102.89
29.12.2017,2101.415,2091.93,2110.90,2102.81,2109.74
03.01.2018,2132.105,2111.24,2152.97,2111.24,2152.97
04.01.2018,2175.735,2153.87,2197.60,2153.87,2197.60
09.01.2018,2227.135,2211.40,2242.87,2211.40,2225.39
10.01.2018,2223.7,2213.77,2233.63,2227.33,2232.27
11.01.2018,2234.215,2221.61,2246.82,2232.19,2246.45
12.01.2018,2248.4,2234.42,2262.38,2245.70,2262.38
15.01.2018,2269.915,2259.66,2280.17,2268.01,2261.53
16.01.2018,2249.28,2232.92,2265.64,2262.09,2257.89
17.01.2018,2254.795,2231.70,2277.89,2250.71,2277.89
18.01.2018,2289.49,2279.34,2299.64,2279.34,2297.47
19.01.2018,2290.015,2273.24,2306.79,2298.07,2286.33
22.01.2018,2296.965,2285.32,2308.61,2286.04,2308.61
23.01.2018,2298.645,2281.52,2315.77,2311.99,2298.95
24.01.2018,2295.095,2283.20,2306.99,2297.69,2306.99
25.01.2018,2318.05,2307.62,2328.48,2311.56,2320.03
26.01.2018,2299.43,2281.71,2317.15,2317.15,2295.26
29.01.2018,2292.205,2280.92,2303.49,2295.34,2284.27
30.01.2018,2283.07,2264.16,2301.98,2276.37,2280.36
31.01.2018,2281.415,2266.95,2295.88,2278.83,2289.99
01.02.2018,2300.76,2288.31,2313.21,2292.22,2302.57
02.02.2018,2291.22,2272.84,2309.60,2303.06,2281.84
05.02.2018,2268.7,2255.43,2281.97,2272.67,2276.85
06.02.2018,2240.82,2222.85,2258.79,2233.31,2238.24
07.02.2018,2257.67,2247.99,2267.35,2247.99,2254.64
08.02.2018,2243.32,2227.24,2259.40,2248.98,2227.24
09.02.2018,2199.925,2181.96,2217.89,2209.67,2197.12
12.02.2018,2218.045,2206.28,2229.81,2208.98,2220.12
13.02.2018,2235.66,2220.69,2250.63,2225.71,2250.63
14.02.2018,2246.01,2232.96,2259.06,2252.95,2257.95
15.02.2018,2272.86,2265.45,2280.27,2267.82,2265.45
16.02.2018,2265.975,2248.30,2283.65,2266.42,2255.27
19.02.2018,2259.035,2251.18,2266.89,2255.37,2254.92
20.02.2018,2263.145,2254.92,2271.37,2256.01,2270.12
21.02.2018,2293.085,2265.85,2320.32,2268.27,2320.32
22.02.2018,2322.05,2307.28,2336.82,2316.09,2336.82
26.02.2018,2361.845,2346.73,2376.96,2353.89,2353.16
27.02.2018,2345.24,2333.38,2357.10,2356.75,2341.89
28.02.2018,2317.53,2296.80,2338.26,2338.26,2296.80
01.03.2018,2293.865,2281.22,2306.51,2286.41,2297.90
02.03.2018,2282.77,2263.77,2301.77,2295.15,2288.84
05.03.2018,2304.455,2291.90,2317.01,2291.90,2309.53
06.03.2018,2313.635,2302.11,2325.16,2312.60,2303.32
07.03.2018,2284.64,2269.90,2299.38,2299.38,2291.23
09.03.2018,2298.96,2286.23,2311.69,2290.77,2311.69
12.03.2018,2318.005,2309.60,2326.41,2317.19,2318.01
13.03.2018,2315.655,2305.25,2326.06,2315.24,2319.38
14.03.2018,2295.92,2275.24,2316.60,2316.60,2275.24
15.03.2018,2273.5,2262.21,2284.79,2275.06,2272.49
16.03.2018,2275.275,2255.95,2294.60,2273.51,2294.60
19.03.2018,2291.14,2279.50,2302.78,2299.01,2281.72
20.03.2018,2278.665,2263.48,2293.85,2281.53,2291.18
21.03.2018,2303.13,2290.18,2316.08,2292.74,2309.36
22.03.2018,2298.505,2279.63,2317.38,2311.31,2285.76
23.03.2018,2273.965,2259.78,2288.15,2272.32,2285.53
26.03.2018,2263.0,2240.85,2285.15,2285.15,2240.85
27.03.2018,2257.35,2243.08,2271.62,2248.11,2262.50
28.03.2018,2250.625,2241.07,2260.18,2260.18,2249.23
29.03.2018,2263.115,2251.61,2274.62,2251.61,2274.62
30.03.2018,2276.26,2270.98,2281.54,2278.94,2270.98
02.04.2018,2275.36,2256.64,2294.08,2271.91,2256.64
03.04.2018,2254.95,2245.83,2264.07,2259.80,2263.85
04.04.2018,2261.005,2248.48,2273.53,2264.74,2265.60
05.04.2018,2283.925,2270.16,2297.69,2270.16,2296.25
06.04.2018,2284.45,2274.91,2293.99,2286.35,2281.23
09.04.2018,2168.86,2065.32,2272.40,2272.40,2090.88
10.04.2018,2141.37,2083.30,2199.44,2090.73,2173.76
11.04.2018,2196.985,2162.71,2231.26,2172.45,2192.15
12.04.2018,2197.215,2173.60,2220.83,2206.94,2210.05
13.04.2018,2193.5,2167.90,2219.10,2210.02,2175.16
16.04.2018,2160.46,2141.17,2179.75,2156.28,2143.67
17.04.2018,2178.2,2165.21,2191.19,2173.45,2191.19
18.04.2018,2219.135,2191.67,2246.60,2193.73,2241.49
19.04.2018,2242.705,2219.49,2265.92,2248.08,2230.55
20.04.2018,2232.765,2222.81,2242.72,2231.08,2232.66
23.04.2018,2231.575,2212.16,2250.99,2232.33,2250.99
24.04.2018,2258.09,2245.57,2270.61,2260.17,2253.77
25.04.2018,2241.58,2229.66,2253.50,2245.06,2253.50
26.04.2018,2270.325,2253.92,2286.73,2255.66,2286.02
27.04.2018,2292.015,2281.49,2302.54,2287.95,2301.49
30.04.2018,2305.855,2289.33,2322.38,2296.11,2307.02
02.05.2018,2307.975,2298.52,2317.43,2304.28,2306.42
03.05.2018,2293.96,2274.07,2313.85,2303.34,2274.07
04.05.2018,2286.625,2278.90,2294.35,2278.90,2289.47
07.05.2018,2303.18,2292.63,2313.73,2294.10,2297.12
08.05.2018,2289.58,2277.17,2301.99,2292.78,2301.99
10.05.2018,2312.8,2303.15,2322.45,2315.39,2312.92
11.05.2018,2332.255,2317.53,2346.98,2317.60,2345.26
14.05.2018,2342.43,2326.27,2358.59,2345.93,2357.62
15.05.2018,2342.35,2330.59,2354.11,2353.22,2337.03
16.05.2018,2339.675,2328.86,2350.49,2336.52,2338.39
17.05.2018,2334.775,2323.51,2346.04,2342.22,2323.51
18.05.2018,2330.435,2321.93,2338.94,2323.75,2326.94
21.05.2018,2338.175,2328.42,2347.93,2328.42,2332.63
22.05.2018,2327.275,2317.78,2336.77,2333.89,2326.87
23.05.2018,2306.875,2294.98,2318.77,2317.00,2295.57
24.05.2018,2299.88,2289.68,2310.08,2298.73,2294.01
25.05.2018,2306.52,2296.91,2316.13,2297.91,2306.57
28.05.2018,2308.15,2301.82,2314.48,2306.23,2311.28
29.05.2018,2301.0,2285.41,2316.59,2314.11,2298.00
30.05.2018,2298.515,2289.21,2307.82,2298.52,2297.60
31.05.2018,2302.4,2289.65,2315.15,2303.34,2302.88
01.06.2018,2302.46,2292.97,2311.95,2297.13,2295.34
04.06.2018,2311.925,2299.65,2324.20,2299.65,2323.64
05.06.2018,2319.925,2310.82,2329.03,2322.71,2318.23
06.06.2018,2312.375,2302.70,2322.05,2319.33,2315.45
07.06.2018,2321.255,2316.07,2326.44,2318.28,2316.07
08.06.2018,2292.42,2267.92,2316.92,2313.00,2267.92
09.06.2018,2276.56,2268.99,2284.13,2268.99,2281.51
11.06.2018,2272.77,2260.40,2285.14,2283.64,2271.74
13.06.2018,2276.045,2268.36,2283.73,2275.69,2270.73
14.06.2018,2258.53,2247.96,2269.10,2268.94,2253.48
15.06.2018,2248.835,2235.93,2261.74,2254.09,2237.53
18.06.2018,2228.755,2216.21,2241.30,2234.53,2222.56
19.06.2018,2210.735,2192.63,2228.84,2216.94,2221.42
20.06.2018,2245.125,2226.49,2263.76,2226.49,2256.27
21.06.2018,2256.32,2243.71,2268.93,2255.51,2245.94
22.06.2018,2249.31,2236.44,2262.18,2250.99,2249.68
25.06.2018,2244.255,2232.82,2255.69,2234.22,2239.25
26.06.2018,2241.385,2229.47,2253.30,2238.35,2231.03
27.06.2018,2244.305,2223.28,2265.33,2239.75,2253.60
28.06.2018,2255.84,2246.92,2264.76,2254.46,2250.26
29.06.2018,2278.765,2261.58,2295.95,2262.16,2295.95
02.07.2018,2307.785,2287.85,2327.72,2294.10,2319.31
03.07.2018,2308.665,2296.92,2320.41,2319.37,2301.65
04.07.2018,2304.51,2299.45,2309.57,2301.68,2304.06
05.07.2018,2320.32,2293.78,2346.86,2299.68,2346.86
06.07.2018,2335.455,2319.94,2350.97,2342.62,2345.38
09.07.2018,2363.76,2351.69,2375.83,2351.69,2373.17
10.07.2018,2369.245,2359.16,2379.33,2368.28,2365.17
11.07.2018,2341.015,2326.24,2355.79,2355.79,2336.15
12.07.2018,2322.235,2307.95,2336.52,2332.23,2322.06
13.07.2018,2335.665,2324.90,2346.43,2326.76,2346.43
16.07.2018,2336.815,2321.33,2352.30,2343.02,2334.18
17.07.2018,2309.52,2293.76,2325.28,2325.28,2310.92
18.07.2018,2293.92,2284.45,2303.39,2294.22,2294.78
19.07.2018,2280.07,2262.99,2297.15,2297.15,2269.45
20.07.2018,2257.215,2239.77,2274.66,2269.97,2247.82
23.07.2018,2261.85,2250.57,2273.13,2250.57,2261.25
24.07.2018,2272.49,2263.36,2281.62,2264.38,2278.30
25.07.2018,2271.765,2258.31,2285.22,2268.11,2282.84
26.07.2018,2291.53,2283.01,2300.05,2287.75,2293.07
27.07.2018,2286.65,2275.23,2298.07,2293.87,2292.72
30.07.2018,2287.72,2276.68,2298.76,2288.29,2295.72
31.07.2018,2303.975,2286.84,2321.11,2290.76,2321.11
01.08.2018,2317.175,2307.99,2326.36,2317.83,2315.18
02.08.2018,2304.945,2288.11,2321.78,2311.78,2295.15
03.08.2018,2288.19,2277.30,2299.08,2294.37,2297.99
06.08.2018,2298.92,2286.88,2310.96,2297.62,2299.88
07.08.2018,2310.795,2301.21,2320.38,2303.47,2312.19
08.08.2018,2292.9,2275.15,2310.65,2308.62,2293.01
09.08.2018,2283.545,2257.51,2309.58,2282.02,2309.58
10.08.2018,2284.065,2259.67,2308.46,2295.59,2275.05
13.08.2018,2277.055,2255.75,2298.36,2264.60,2285.61
14.08.2018,2287.4,2268.92,2305.88,2298.73,2282.88
15.08.2018,2264.395,2246.45,2282.34,2281.40,2267.13
16.08.2018,2261.605,2249.77,2273.44,2269.02,2261.09
17.08.2018,2258.17,2247.45,2268.89,2261.69,2255.12
20.08.2018,2272.355,2265.19,2279.52,2266.06,2272.49
21.08.2018,2275.785,2259.81,2291.76,2274.36,2291.76
22.08.2018,2292.165,2278.23,2306.10,2296.17,2297.06
23.08.2018,2280.79,2258.11,2303.47,2293.98,2260.04
24.08.2018,2261.225,2240.71,2281.74,2258.94,2279.76
27.08.2018,2297.4,2281.87,2312.93,2281.87,2312.93
28.08.2018,2317.22,2310.99,2323.45,2313.85,2316.28
29.08.2018,2332.55,2316.66,2348.44,2316.73,2348.44
30.08.2018,2342.69,2325.80,2359.58,2352.06,2330.92
31.08.2018,2328.315,2310.78,2345.85,2328.52,2345.85
03.09.2018,2346.24,2339.39,2353.09,2344.30,2346.08
04.09.2018,2345.61,2332.34,2358.88,2348.65,2336.38
05.09.2018,2331.35,2321.33,2341.37,2333.04,2321.33
06.09.2018,2331.05,2320.08,2342.02,2320.08,2320.65
07.09.2018,2318.055,2305.27,2330.84,2321.66,2321.82
10.09.2018,2327.945,2320.04,2335.85,2322.67,2335.85
11.09.2018,2330.225,2314.80,2345.65,2336.16,2335.19
12.09.2018,2339.14,2328.28,2350.00,2339.77,2340.63
13.09.2018,2356.505,2339.40,2373.61,2339.40,2357.32
14.09.2018,2357.285,2345.51,2369.06,2359.06,2360.26
17.09.2018,2361.925,2350.09,2373.76,2362.24,2373.75
18.09.2018,2387.29,2372.00,2402.58,2374.09,2402.58
19.09.2018,2406.355,2396.18,2416.53,2405.31,2404.42
20.09.2018,2417.915,2400.89,2434.94,2405.36,2400.89
21.09.2018,2413.9,2401.00,2426.80,2401.35,2426.80
24.09.2018,2425.045,2417.45,2432.64,2426.41,2430.01
25.09.2018,2432.475,2420.30,2444.65,2432.76,2444.22
26.09.2018,2435.435,2421.45,2449.42,2445.35,2427.29
